date,open,high,low,close,volume
2025-10-09,25808.970148,25814.829107,25637.531906,25766.429009,420963
2025-10-10,25792.666957,25869.088164,24616.289838,24646.348847,839312
2025-10-13,25295.164897,25438.072555,25193.015217,25376.426114,451090
2025-10-14,25105.640303,25420.24094,24883.764064,25225.366861,525225
2025-10-15,25476.283159,25590.91497,25130.604564,25413.872506,521616
2025-10-16,25519.843247,25656.637208,25110.480313,25264.086939,622681
2025-10-17,25204.987872,25530.542216,25140.029846,25507.870591,514832
2025-10-20,25594.990767,25834.953358,25590.660232,25806.677512,330709
2025-10-21,25780.184826,25828.839662,25680.837257,25744.012122,356093
2025-10-22,25744.266859,25768.466908,25274.785908,25514.493762,601850
2025-10-23,25490.293713,25775.344817,25472.716836,25757.003727,413911
2025-10-24,25949.075695,26055.301173,25911.629303,25993.654732,361988
2025-10-27,26304.943784,26506.441034,26285.329007,26496.506277,330363
2025-10-28,26545.161112,26728.57201,26498.798913,26668.453993,362078
2025-10-29,26763.725765,26879.631263,26542.868476,26717.873041,460297
2025-10-30,26620.308633,26678.643488,26342.89965,26644.763419,496630
2025-10-31,26695.710891,26695.965628,26379.327092,26475.363076,496778
2025-11-03,26732.902545,26763.725765,26508.478933,26604.260179,372222
2025-11-04,26229.796263,26384.167102,26006.3916,26061.669607,497979
2025-11-05,26026.261114,26370.411285,25970.983107,26216.54992,429638
2025-11-06,26160.507702,26172.480358,25675.233035,25791.138533,626233
2025-11-07,25586.329697,25706.310993,25177.476238,25704.782569,590952
2025-11-10,26022.694791,26248.646828,25934.300928,26208.143588,487414
2025-11-11,26090.200191,26183.179327,25961.303088,26145.22346,425212
2025-11-12,26266.987917,26269.280554,25971.74732,26110.57918,506520
2025-11-13,25960.029401,25985.2484,25476.283159,25562.89386,627032
2025-11-14,25191.996267,25772.542706,25092.648698,25624.030826,646843
2025-11-17,25471.443149,25732.548941,25200.4026,25377.445064,589977
2025-11-18,25186.646783,25302.55228,24838.166077,24996.103239,679122
2025-11-19,25077.873931,25461.508392,24971.393715,25431.704121,627692
2025-11-20,25689.24359,25789.610109,24529.424399,24529.933874,824955
2025-11-21,24662.142563,25062.334952,24380.657782,24810.399705,646255
2025-11-24,24986.932694,25467.112614,24981.328472,25435.779919,463210
