asset,date,open,high,low,close,volume
MYM,2025-02-25,45133.65388,45349.846896,44837.810806,45251.577343,118364
MYM,2025-02-26,45226.751351,45447.082032,44819.191312,44999.179756,110033
MYM,2025-02-27,45010.558335,45460.529445,44766.436078,44805.743899,151907
MYM,2025-02-28,44856.4303,45445.013199,44639.202868,45349.846896,138499
MYM,2025-03-03,45518.45676,45637.414639,44466.455339,44814.01923,172492
MYM,2025-03-04,44479.902751,44635.065203,43879.941272,44299.914308,188170
MYM,2025-03-05,44020.621895,44683.682771,43934.765339,44530.589152,164539
MYM,2025-03-06,44107.512868,44521.279405,43885.113354,44125.097946,175980
MYM,2025-03-07,43874.769191,44421.975436,43659.610591,44282.32923,179572
MYM,2025-03-10,43796.153549,44078.54921,43099.99135,43449.624074,152960
MYM,2025-03-11,43285.151875,43348.251272,42638.641661,42903.452245,172837
MYM,2025-03-12,43116.542011,43192.054404,42458.653217,42779.322283,155547
MYM,2025-03-13,42748.289793,42834.14635,42109.020493,42314.869345,107163
MYM,2025-03-14,42467.962964,42993.446466,42359.349248,42878.626252,111019
MYM,2025-03-17,42898.280163,43488.931895,42878.626252,43330.666194,32810
MYM,2025-03-18,43244.809638,43262.394716,42860.006758,43036.891953,23498
MYM,2025-03-19,43147.574502,43660.645008,42990.343217,43440.314327,15410
MYM,2025-03-20,43181.710241,43719.606739,43146.540085,43497.207225,10503
MYM,2025-03-21,43111.73038,43523.93362,42916.422112,43511.598361,81939
MYM,2025-03-24,43869.320873,44168.450905,43806.61664,44088.271722,71422
MYM,2025-03-25,44166.395029,44227.043386,43959.77944,44125.277499,62857
MYM,2025-03-26,44158.171523,44348.3401,43826.147467,43918.66191,97656
MYM,2025-03-27,43882.684071,44033.790994,43646.258272,43809.700455,94228
MYM,2025-03-28,43694.57137,43732.605086,42875.304582,42875.304582,81265
MYM,2025-03-31,42667.661054,43608.224557,42585.425994,43401.608968,127901
MYM,2025-04-01,43300.871019,43603.084866,42941.09263,43407.776597,127972
MYM,2025-04-02,43079.864294,44034.818932,43058.277591,43168.266984,133083
MYM,2025-04-03,42515.526193,42582.342179,41788.773847,41810.36055,150612
MYM,2025-04-04,40825.595703,41009.59665,39371.063073,39517.030305,253326
MYM,2025-04-07,38369.851214,40527.493609,37845.602704,39517.030305,291015
MYM,2025-04-08,40670.377026,40756.72384,38334.901313,38808.780848,292080
MYM,2025-04-09,38439.751015,42177.334507,38437.695138,42149.580174,247964
MYM,2025-04-10,41296.391423,41360.123595,39709.254759,40913.998393,226082
MYM,2025-04-11,40738.220951,41749.712193,40552.164127,41572.906814,174109
MYM,2025-04-14,42098.183262,42136.216977,41483.476186,41813.444365,150044
MYM,2025-04-15,41919.322005,42155.747804,41654.113936,41678.784454,127781
MYM,2025-04-16,41553.375987,41757.935699,40690.935792,40941.752726,133731
MYM,2025-04-17,40429.839475,40740.276828,40222.195948,40505.906906,122241
MYM,2025-04-21,40107.066863,40146.128517,39058.569844,39373.11895,91754
MYM,2025-04-22,39857.277867,40551.136189,39764.763425,40471.984943,127559
MYM,2025-04-23,41213.128425,41691.119713,40759.807655,40883.160245,161382
MYM,2025-04-24,40810.176629,41533.84516,40642.622694,41385.822051,105296
MYM,2025-04-25,41264.525337,41459.833606,40974.64675,41405.352878,129232
MYM,2025-04-28,41448.526285,41699.343219,41129.865426,41473.196803,92687
MYM,2025-04-29,41501.979074,41916.238191,41485.532062,41860.729525,114120
MYM,2025-04-30,41496.839383,42077.624496,40980.814379,41982.026239,135051
MYM,2025-05-01,42124.909656,42373.670714,41874.092722,41955.299844,98626
MYM,2025-05-02,42438.430824,42666.633116,42290.407715,42600.845068,90269
MYM,2025-05-05,42339.748751,42714.946214,42297.603283,42481.60423,70896
MYM,2025-05-06,42086.875941,42425.067626,41900.819117,41962.495412,100239
MYM,2025-05-07,42224.619667,42531.973205,42055.009855,42334.60906,116068
MYM,2025-05-08,42545.336402,43044.914394,42388.061849,42623.459709,117950
MYM,2025-05-09,42683.080128,42756.063744,42374.698652,42529.917328,89038
MYM,2025-05-12,43555.799706,43752.135912,43359.463499,43713.074259,95438
MYM,2025-05-13,43517.765991,43657.565593,43376.93845,43409.832474,75824
MYM,2025-05-14,43457.117634,43522.905682,43200.13307,43285.451945,70611
MYM,2025-05-15,43082.948109,43641.118581,43080.892233,43613.364248,86889
MYM,2025-05-16,43635.97889,43957.723563,43507.486608,43733.633024,69655
MYM,2025-05-19,43629.81126,44183.869979,43626.727445,44091.355536,70990
MYM,2025-05-20,44002.952847,44089.29966,43758.303542,43939.220675,56254
MYM,2025-05-21,43552.715891,43712.046321,43022.299752,43050.054085,102482
MYM,2025-05-22,43012.020369,43355.351746,42963.707272,43174.434614,77295
MYM,2025-05-23,42586.453932,43025.383567,42570.00692,42836.242928,82441
MYM,2025-05-26,43266.949057,43347.12824,43175.462552,43308.066587,4867
MYM,2025-05-27,43280.312254,43663.733223,43118.925948,43655.509717,49355
MYM,2025-05-28,43587.665792,43701.766938,43279.284316,43372.826697,59752
MYM,2025-05-29,43454.033819,43507.486608,43042.858517,43406.748659,74770
MYM,2025-05-30,43401.608968,43624.671569,43128.177392,43457.117634,80637
MYM,2025-06-02,43308.066587,43604.112804,43074.724603,43564.023212,63089
MYM,2025-06-03,43484.871966,43828.203343,43417.028042,43779.890245,55731
MYM,2025-06-04,43822.035714,43901.186959,43651.397964,43663.733223,48889
MYM,2025-06-05,43771.666739,43861.097367,43445.810313,43587.665792,104339
MYM,2025-06-06,43942.30449,44178.730288,43812.784269,44027.623365,64048
MYM,2025-06-09,44013.232229,44134.528943,43789.14169,44008.092538,51338
MYM,2025-06-10,43977.25439,44167.422967,43929.96923,44080.048216,52330
MYM,2025-06-11,44135.556881,44361.703297,43960.807378,44097.523166,77340
MYM,2025-06-12,43953.61181,44203.400806,43829.231282,44144.808326,58524
MYM,2025-06-13,43727.465394,43815.868084,43265.921118,43354.323808,98158
MYM,2025-06-16,43620.559816,43942.30449,43598.973113,43740.828592,17485
MYM,2025-06-17,43547.5762,43750.080036,43326.569475,43410.860412,19497
MYM,2025-06-18,43450.950004,43727.465394,43300.871019,43375.910511,13285
MYM,2025-06-19,43111.73038,43116.870071,42921.561803,42943.148506,1151
MYM,2025-06-20,43522.386416,43608.04836,43242.965312,43413.269415,77348
MYM,2025-06-23,43366.359303,43792.629454,43119.57132,43767.134828,93128
MYM,2025-06-24,44038.397651,44375.946503,43947.636782,44259.691008,55873
MYM,2025-06-25,44262.750363,44302.52198,44029.219586,44142.415727,54325
MYM,2025-06-26,44264.789933,44617.635561,44261.730578,44591.121149,53302
MYM,2025-06-27,44702.27772,45164.240348,44689.020514,45121.409376,80176
MYM,2025-06-30,45239.704442,45321.287246,45060.222273,45220.328526,60884
MYM,2025-07-01,45207.07132,45805.685145,45183.616264,45710.845135,81213
MYM,2025-07-02,45668.014163,45735.319977,45525.244256,45679.231799,56756
MYM,2025-07-03,45739.399117,46071.849044,45730.221051,46002.50366,35978
MYM,2025-07-04,45757.755248,45812.823641,45723.082556,45727.161696,3930
MYM,2025-07-07,45912.762576,45963.751828,45308.03004,45449.780162,78069
MYM,2025-07-08,45522.184901,45594.58964,45350.861012,45387.573274,66596
MYM,2025-07-09,45591.530284,45717.983631,45370.236928,45612.945771,62975
MYM,2025-07-10,45578.273079,45933.158277,45508.927695,45754.695893,57912
MYM,2025-07-11,45489.551779,45569.095013,45391.652414,45439.582312,56016
MYM,2025-07-14,45425.305321,45590.510499,45359.019293,45556.857593,49457
MYM,2025-07-15,45565.015873,45628.242546,45049.004637,45062.261843,65152
MYM,2025-07-16,45283.555199,45363.098433,44843.008057,45296.812405,89911
MYM,2025-07-17,45290.693694,45658.836098,45285.594769,45612.945771,55257
MYM,2025-07-18,45676.172444,45681.271369,45302.931115,45415.107471,57251
MYM,2025-07-21,45513.006836,45700.647285,45401.850265,45474.255004,58405
MYM,2025-07-22,45370.236928,45635.381042,45367.177573,45630.282116,61549
MYM,2025-07-23,45818.942351,46127.937221,45712.884706,46000.46409,70590
MYM,2025-07-24,45782.230089,46000.46409,45752.656323,45824.041276,58074
MYM,2025-07-25,45820.981921,46019.840006,45703.70664,45974.969464,57563
MYM,2025-07-28,45934.178062,46017.800436,45799.566435,45899.50537,49177
MYM,2025-07-29,45928.059351,45953.553978,45620.084266,45658.836098,60609
MYM,2025-07-30,45728.181481,45800.58622,45297.83219,45543.600387,80155
MYM,2025-07-31,45562.976303,45665.974593,45081.637759,45143.844647,98206
MYM,2025-08-01,44776.722029,44782.840739,44323.937466,44574.804588,110483
MYM,2025-08-04,44783.860524,45269.278208,44757.346113,45269.278208,57106
MYM,2025-08-05,45179.537124,45301.91133,44911.333655,45137.725937,75269
MYM,2025-08-06,45202.99218,45291.713479,44998.015385,45193.814114,65734
MYM,2025-08-07,45423.265751,45497.71006,44767.543963,44990.876889,88772
MYM,2025-08-08,45049.004637,45263.159498,44993.936244,45226.447236,59805
MYM,2025-08-11,45200.95261,45257.040788,44875.641179,44939.887637,61712
MYM,2025-08-12,45128.547871,45485.472639,45068.380553,45432.443816,65491
MYM,2025-08-13,45610.9062,45960.692473,45568.075228,45903.58451,68866
MYM,2025-08-14,45737.359547,46034.116997,45653.737173,46022.899361,65909
MYM,2025-08-15,46179.946259,46204.4211,45870.951388,45900.525155,64565
MYM,2025-08-18,45906.643865,45972.929894,45826.080846,45872.990959,49311
MYM,2025-08-19,45954.573763,46185.045184,45780.190519,45919.901071,64945
MYM,2025-08-20,45931.118707,46014.741081,45714.924276,45901.54494,83318
MYM,2025-08-21,45716.963846,45857.694183,45525.244256,45767.953098,69215
MYM,2025-08-22,45980.068389,46747.966533,45966.811183,46631.711037,87072
MYM,2025-08-25,46505.25769,46564.405223,46230.935512,46289.063259,52290
MYM,2025-08-26,46205.440885,46439.991447,46176.886904,46433.872737,50827
MYM,2025-08-27,46357.388858,46602.13727,46346.171222,46552.167803,46394
MYM,2025-08-28,46579.701999,46649.047383,46401.239615,46569.504149,55135
MYM,2025-08-29,46512.396186,46591.93942,46331.894232,46534.831457,56508
MYM,2025-09-01,46467.525643,46565.425008,46428.773811,46539.930382,6769
MYM,2025-09-02,46086.126034,46294.162185,45892.366875,46214.618951,72201
MYM,2025-09-03,46169.748408,46260.509278,45927.039566,46166.689053,65258
MYM,2025-09-04,46230.935512,46622.532971,46132.016362,46604.17684,61643
MYM,2025-09-05,46580.721784,46738.788467,46152.412063,46363.507568,85919
MYM,2025-09-08,46397.160475,46493.02027,46217.678306,46489.960915,59866
MYM,2025-09-09,46453.248653,46714.313626,46369.626279,46607.236195,77017
MYM,2025-09-10,46618.453831,46649.047383,46313.538101,46421.635316,74193
MYM,2025-09-11,46530.752317,47091.634095,46502.198335,47056.961403,78858
MYM,2025-09-12,46958.042253,47010.051291,46736.748897,46762.243523,56016
MYM,2025-09-15,46820.371271,46920.310206,46702.076205,46790.797505,32288
MYM,2025-09-16,46831.588907,46899.914505,46583.781139,46714.313626,13347
MYM,2025-09-17,46789.77772,47207.889591,46605.196625,46956.002683,14695
MYM,2025-09-18,46933.567412,47250.720563,46868.301169,47135.484852,8537
MYM,2025-09-19,47212.434133,47322.795603,47017.023458,47191.171832,62436
MYM,2025-09-22,47049.423156,47369.370168,46941.086667,47289.383415,61917
MYM,2025-09-23,47350.132848,47643.755106,47127.384928,47233.696435,86393
MYM,2025-09-24,47271.158585,47372.40764,46993.736176,47068.660476,65192
MYM,2025-09-25,46899.574555,47025.123383,46673.789163,46855.024971,88444
MYM,2025-09-26,47028.160854,47248.883793,46922.861837,47139.534814,78988
MYM,2025-09-29,47278.246019,47286.345943,47022.085911,47168.89704,67049
MYM,2025-09-30,47146.622248,47301.533301,46965.38644,47178.009455,82116
MYM,2025-10-01,47139.534814,47400.757375,47138.522324,47279.258509,68956
MYM,2025-10-02,47305.583264,47452.394393,47123.334965,47384.557526,70216
MYM,2025-10-03,47439.232016,47915.102572,47425.057148,47627.555257,91919
MYM,2025-10-06,47696.404614,47716.654425,47277.233528,47550.605976,79632
MYM,2025-10-07,47615.405371,47723.741859,47284.320962,47466.56926,87941
MYM,2025-10-08,47580.980692,47669.067369,47335.95798,47465.55677,73089
MYM,2025-10-09,47461.506808,47523.268731,47087.897796,47192.184323,80648
MYM,2025-10-10,47328.870546,47468.594241,45935.683556,46048.070006,211922
MYM,2025-10-13,46616.077202,46965.38644,46593.80241,46869.199839,88889
MYM,2025-10-14,46484.453431,47326.845565,46232.343285,47064.610514,134797
MYM,2025-10-15,47270.146095,47502.006429,46813.512859,47059.548061,131696
MYM,2025-10-16,47133.459871,47220.534058,46557.352751,46695.051465,186136
MYM,2025-10-17,46706.188861,47100.047683,46673.789163,47008.923534,122173
MYM,2025-10-20,47132.44738,47547.568504,47126.372437,47545.543523,66482
MYM,2025-10-21,47495.931486,47927.252459,47478.719147,47748.041632,78244
MYM,2025-10-22,47708.554501,47713.616953,47227.621492,47304.570773,134127
MYM,2025-10-23,47327.858056,47578.955711,47257.996208,47471.631713,78143
MYM,2025-10-24,47768.291443,48101.400832,47688.30469,47978.889476,66931
MYM,2025-10-27,48247.199471,48367.685846,48140.887964,48344.398563,56053
MYM,2025-10-28,48652.195689,48719.020065,48425.397807,48481.084787,72057
MYM,2025-10-29,48634.98335,48815.206667,48206.699849,48349.461016,103261
MYM,2025-10-30,48170.250189,48781.794479,48151.012869,48333.261167,109884
MYM,2025-10-31,48322.123771,48458.809995,48081.151021,48327.186224,87964
MYM,2025-11-03,48356.54845,48367.685846,47854.353139,48046.726343,68888
MYM,2025-11-04,47762.2165,47995.089325,47596.16805,47887.765327,83431
MYM,2025-11-05,47800.69114,48176.325133,47750.066613,48059.88872,70055
MYM,2025-11-06,47916.115063,48058.876229,47479.731637,47688.30469,105794
MYM,2025-11-07,47504.031411,47763.22899,47163.834587,47745.00416,114839
MYM,2025-11-10,47864.478045,48104.438304,47617.430352,48054.826267,77485
MYM,2025-11-11,48103.425813,48682.570405,48078.11355,48651.183198,80476
MYM,2025-11-12,48743.319838,49134.141189,48742.307348,48987.33006,89059
MYM,2025-11-13,48823.306591,48930.630589,48093.300908,48182.400076,131905
MYM,2025-11-14,47784.491292,48060.901211,47516.181297,47861.440573,142875
MYM,2025-11-17,47728.804312,47879.665403,47083.847834,47287.358434,121338
MYM,2025-11-18,46831.737688,47029.173345,46562.415203,46693.026484,173039
MYM,2025-11-19,46764.913312,46955.261535,46546.215355,46804.400444,124697
MYM,2025-11-20,47278.246019,47523.268731,46359.917094,46402.441697,218223
MYM,2025-11-21,46597.852372,47237.746397,46425.72898,46956.274025,167651
MYM,2025-11-24,47020.06093,47237.746397,46740.613539,47107.135117,96865
MYM,2025-11-25,47199.271756,47840.178272,46980.573799,47782.466311,112228
MYM,2025-11-26,47862.453064,48225.937169,47833.090838,48097.35087,94828
MYM,2025-11-27,48105.450795,48118.613172,48048.751324,48074.063588,2874
MYM,2025-11-28,48144.937926,48392.998109,48111.525738,48341.361092,26011
MYM,2025-12-01,48049.763815,48318.073809,47910.040119,47935.352383,83879
MYM,2025-12-02,48034.576456,48264.41181,47919.152534,48148.987888,96441
MYM,2025-12-03,48091.275927,48682.570405,48074.063588,48645.108255,92269
MYM,2025-12-04,48578.283879,48733.194933,48354.523469,48506.39705,88842
MYM,2025-12-05,48534.746786,48785.844441,48510.447013,48604.608633,75419
MYM,2025-12-08,48632.958369,48637.008331,48257.324376,48401.098034,62549
MYM,2025-12-09,48378.823242,48603.596143,48167.212718,48175.312642,76891
MYM,2025-12-10,48175.312642,48848.618855,48097.35087,48757.494706,125148
MYM,2025-12-11,48788.881913,49434.850881,48761.544668,49424.725975,110326
MYM,2025-12-12,49421.688504,49524.962539,48958.980324,49125.028774,115638
MYM,2025-12-15,49303.22711,49322.46443,48908.355797,49082.504171,30207
MYM,2025-12-16,48988.34255,49091.616586,48565.121502,48705.857688,20255
MYM,2025-12-17,48811.156705,49007.57987,48473.997353,48536.771767,14326
MYM,2025-12-18,48734.207423,48994.417493,48461.847467,48545.884182,12227
MYM,2025-12-19,48697.797567,48927.176719,48675.664491,48784.317774,63407
MYM,2025-12-22,48820.535535,49081.102203,48819.529486,48968.424725,52492
MYM,2025-12-23,48849.710953,49148.50748,48846.692806,49029.793708,47726
MYM,2025-12-24,49040.860246,49381.910827,48974.461018,49317.523697,32166
MYM,2025-12-25,49040.860246,49381.910827,48974.461018,49317.523697,0
MYM,2025-12-26,49286.336181,49367.826143,49166.61636,49302.432963,44827
MYM,2025-12-29,49173.658703,49284.324083,48959.370284,49058.969127,48525
MYM,2025-12-30,49051.926784,49059.975176,48863.795638,48973.454969,43319
MYM,2025-12-31,48944.279551,48960.376333,48587.132187,48636.428584,52298
MYM,2026-01-02,48749.106062,48946.291649,48379.886111,48892.971056,110054
MYM,2026-01-05,48980.497312,49762.197316,48963.39448,49515.715333,95678
MYM,2026-01-06,49476.479425,50068.036185,49433.219322,50046.909158,85876
MYM,2026-01-07,50118.338631,50180.713663,49474.467327,49527.78792,81947
MYM,2026-01-08,49315.511599,49903.044164,49310.481355,49869.844549,97949
MYM,2026-01-09,49804.45137,50095.199506,49705.858577,50033.830522,94826
MYM,2026-01-12,49747.106582,50157.574538,49510.685088,50061.999892,84786
MYM,2026-01-13,50072.060381,50117.332582,49571.048023,49685.737599,117226
MYM,2026-01-14,49575.072218,49698.816234,49354.747507,49600.223441,136147
MYM,2026-01-15,49736.040044,50093.187408,49721.955359,49945.298218,85005
MYM,2026-01-16,49943.28612,50100.22975,49721.955359,49854.753816,84465
MYM,2026-01-19,49428.189077,49502.636697,49365.814045,49443.279811,13883
MYM,2026-01-20,49100.217132,49390.965268,48905.043643,49026.775562,124852
MYM,2026-01-21,49051.926784,49783.324343,49039.854197,49578.090365,144813
MYM,2026-01-22,49837.650984,50095.199506,49730.003751,49807.469517,99842
MYM,2026-01-23,49651.531936,49685.737599,49417.122539,49476.479425,81823
MYM,2026-01-26,49643.483544,49944.292169,49599.217392,49676.683158,61878
MYM,2026-01-27,49515.715333,49618.332322,49304.445061,49423.158833,76077
MYM,2026-01-28,49478.491523,49589.156903,49274.263594,49421.146735,88180
MYM,2026-01-29,49448.310056,49742.076338,49015.709024,49401.025757,114358
MYM,2026-01-30,49330.602333,49467.424985,48864.801687,49277.281741,98132
MYM,2026-02-02,49299.414817,49903.044164,49107.259474,49786.34249,81086
MYM,2026-02-03,49723.967457,50068.036185,49229.997442,49670.646865,151988
MYM,2026-02-04,49798.415077,50060.993843,49512.697186,49848.717522,153476
MYM,2026-02-05,49650.525887,49742.076338,49140.459089,49171.646605,143667
MYM,2026-02-06,49618.332322,50567.036445,49593.181099,50504.661413,127002
MYM,2026-02-09,50395.002081,50606.272353,50210.895131,50499.631168,75277
MYM,2026-02-10,50616.332842,50915.129369,50507.679559,50636.45382,102172
MYM,2026-02-11,50801.445842,50892.996293,50280.312505,50504.661413,134456
MYM,2026-02-12,50685.750217,50825.591016,49791.372734,49854.753816,178415
MYM,2026-02-13,49845.699376,50120.350728,49451.328202,49823.5663,158395
MYM,2026-02-16,49992.582517,50038.860767,49856.765914,49906.06231,19914
MYM,2026-02-17,49869.844549,50095.199506,49537.848409,49919.140946,145900
MYM,2026-02-18,50014.715593,50269.245967,49789.360637,50012.703495,105738
MYM,2026-02-19,49875.880843,49975.479685,49555.957289,49719.943262,140283
MYM,2026-02-20,49620.344419,50072.060381,49500.624599,49979.503881,167848
MYM,2026-02-23,49809.481615,50064.011989,49071.041714,49183.719192,154851
MYM,2026-02-24,49195.791779,49642.477495,49073.053811,49497.606452,117477
MYM,2026-02-25,49714.913017,49879.905039,49535.836311,49796.402979,93939
MYM,2026-02-26,50046.909158,50170.653174,49562.999631,49650.525887,134846
MYM,2026-02-27,49287.34223,49420.140686,48994.581996,49201.828072,135208
MYM,2026-03-02,48746.087915,49423.158833,48724.960888,49219.936953,144548
MYM,2026-03-03,48315.498981,49048.908638,47970.424204,48784.317774,209256
MYM,2026-03-04,48958.364236,49210.882512,48695.78547,49102.22923,121093
MYM,2026-03-05,48676.67054,48849.710953,47898.994732,48230.990872,175006
MYM,2026-03-06,47640.440161,47890.94634,47308.44402,47771.22652,154222
MYM,2026-03-09,47352.710173,48211.875943,46918.097043,48021.732699,189388
MYM,2026-03-10,48037.829481,48556.95072,47762.17208,48054.932313,185854
MYM,2026-03-11,47997.587525,48036.823432,47497.581216,47664.585335,151865
MYM,2026-03-12,47284.298847,47399.994471,46985.50232,47051.901548,160674
MYM,2026-03-13,47230.978254,47446.272721,46787.310684,46794.353027,132470
MYM,2026-03-16,47239.026646,47508.647754,47133.39151,47238.020597,53821
MYM,2026-03-17,47563.980444,47746.075297,47287.316993,47320.516607,18523
MYM,2026-03-18,47099.185847,47196.772591,46353.703603,46380.866924,16724
MYM,2026-03-19,46193.741826,46550.88919,46023.71956,46403.0,16071
MYM,2026-03-20,46192.0,46368.0,45662.0,46104.0,163722
MYM,2026-03-23,46649.0,47028.0,46405.0,46513.0,188661
MYM,2026-03-24,46156.0,46907.0,46022.0,46699.0,177363
MYM,2026-03-25,46884.0,47037.0,46479.0,46707.0,149332
MYM,2026-03-26,46448.0,46841.0,46172.0,46311.0,162775
MYM,2026-03-27,46004.0,46018.0,45271.0,45308.0,149941
MYM,2026-03-30,45829.0,45882.0,45306.0,45454.0,133556
NKD,2025-02-25,38353.422101,38373.4788,37796.848712,38177.925988,3316
NKD,2025-02-26,38293.252005,38594.102486,38047.557446,38293.252005,3578
NKD,2025-02-27,38408.578023,38458.71977,37681.522695,37841.976284,4864
NKD,2025-02-28,37355.601341,37741.692791,37160.048528,37711.607743,4202
NKD,2025-03-03,38328.351228,38378.492975,37220.218625,37470.927358,6747
NKD,2025-03-04,36834.127174,37671.494345,36377.837279,37330.530467,8957
NKD,2025-03-05,37325.516293,37947.273953,37205.176101,37751.72114,6544
NKD,2025-03-06,37220.218625,37576.225027,36964.495716,37155.034354,4613
NKD,2025-03-07,36738.857856,37430.813961,36578.404266,37325.516293,5232
NKD,2025-03-10,36718.801157,36849.169698,36282.56796,36518.23417,3908
NKD,2025-03-11,36768.942904,36959.481541,36217.383689,36643.588537,5267
NKD,2025-03-12,37285.402895,37325.516293,36879.254747,37114.920956,2289
NKD,2025-03-13,37019.250966,37124.991482,36666.782581,36863.157824,2840
NKD,2025-03-14,37477.459867,37744.328787,37422.071978,37638.588271,2194
NKD,2025-03-17,37719.152474,38147.149799,37714.117211,38026.303495,1849
NKD,2025-03-18,37970.915606,37970.915606,37759.434575,37890.351404,2920
NKD,2025-03-19,37895.386666,38147.149799,37870.210353,37965.880343,2566
NKD,2025-03-20,37537.883019,37834.963515,37517.741968,37809.787201,1588
NKD,2025-03-21,37517.741968,37749.36405,37447.248291,37663.764585,1851
NKD,2025-03-24,37819.857727,38111.90296,37809.787201,38081.691384,2741
NKD,2025-03-25,38011.197707,38187.4319,37895.386666,38172.326112,1461
NKD,2025-03-26,38091.761909,38137.079273,37749.36405,37784.610888,2118
NKD,2025-03-27,37744.328787,37880.280878,37603.341433,37779.575625,1703
NKD,2025-03-28,37084.70938,37170.308845,36641.606268,36651.676793,2852
NKD,2025-03-31,36077.656851,36480.477863,35825.893719,36354.596297,2428
NKD,2025-04-01,35785.611618,36203.538418,35473.425334,36077.656851,3335
NKD,2025-04-02,35735.258992,36837.981511,35171.309575,35221.662202,4497
NKD,2025-04-03,34496.584381,34708.065412,33967.881803,33967.881803,3499
NKD,2025-04-04,33121.957679,33273.015558,32316.315656,32552.973,7945
NKD,2025-04-07,31722.154664,34068.587056,31571.096784,32880.265072,14698
NKD,2025-04-08,34038.37548,34269.997562,32160.222514,32457.30301,8617
NKD,2025-04-09,31792.648341,35503.63691,31792.648341,35443.213758,11083
NKD,2025-04-10,34123.974945,34209.57441,32839.982971,33786.612348,6267
NKD,2025-04-11,33358.615023,34144.115996,33237.76872,34108.869157,4614
NKD,2025-04-14,34798.70014,34864.158554,34340.491239,34667.783311,2602
NKD,2025-04-15,34743.312251,34985.004857,34692.959624,34838.982241,2003
NKD,2025-04-16,34456.30228,34703.030149,33937.670227,34144.115996,2471
NKD,2025-04-17,34813.805928,35090.745373,34718.135937,34864.158554,2060
NKD,2025-04-21,34677.853836,34703.030149,34199.503885,34431.125967,1457
NKD,2025-04-22,34884.299605,35307.261667,34838.982241,35161.23905,2387
NKD,2025-04-23,35569.095324,35866.17582,35458.319546,35785.611618,4216
NKD,2025-04-24,35463.354809,36007.163174,35387.825869,35921.563709,1915
NKD,2025-04-25,36077.656851,36430.125237,36012.198437,36399.913661,1626
NKD,2025-04-28,36339.490509,36409.984186,36042.410013,36213.608943,2165
NKD,2025-04-29,36279.067357,36490.548388,36243.820519,36369.702085,1673
NKD,2025-04-30,36143.115266,36636.571005,35951.775285,36576.147853,2497
NKD,2025-05-01,37119.956219,37401.930927,37004.145178,37084.70938,2050
NKD,2025-05-02,37205.555684,37563.059332,37014.215703,37547.953544,2160
NKD,2025-05-05,37406.96619,37673.83511,37361.648826,37467.389341,1320
NKD,2025-05-06,37135.062007,37356.613563,36953.792552,37034.356754,1635
NKD,2025-05-07,37069.603593,37406.96619,36928.616238,37250.873048,2516
NKD,2025-05-08,37623.482483,38011.197707,37517.741968,37804.751939,2563
NKD,2025-05-09,37880.280878,37920.56298,37638.588271,37789.646151,1206
NKD,2025-05-12,38811.804468,39123.990752,38701.02869,39078.673388,1949
NKD,2025-05-13,38519.759234,38816.83973,38484.512396,38640.605538,1210
NKD,2025-05-14,38283.10189,38283.10189,37910.492454,37970.915606,1765
NKD,2025-05-15,38031.338758,38157.220324,37955.809818,38096.797172,936
NKD,2025-05-16,38116.938223,38308.278203,38051.479808,38111.90296,1171
NKD,2025-05-19,37578.16512,37915.527717,37578.16512,37890.351404,1437
NKD,2025-05-20,37930.633505,38006.162444,37769.5051,37910.492454,947
NKD,2025-05-21,37477.459867,37663.764585,37109.885694,37140.09727,2826
NKD,2025-05-22,37135.062007,37507.671443,37094.779906,37417.036715,1740
NKD,2025-05-23,36908.475188,37230.731997,36893.3694,37165.273583,1820
NKD,2025-05-26,37890.351404,37925.598242,37809.787201,37890.351404,257
NKD,2025-05-27,38363.666092,38675.852376,38278.066627,38615.429225,1431
NKD,2025-05-28,38207.57295,38278.066627,38076.656122,38227.714001,1553
NKD,2025-05-29,38313.313466,38318.348728,38011.197707,38192.467162,2415
NKD,2025-05-30,38071.620859,38116.938223,37673.83511,37955.809818,1845
NKD,2025-06-02,37764.469838,38127.008748,37558.024069,38066.585596,1865
NKD,2025-06-03,37900.421929,38066.585596,37850.069303,37996.091919,1356
NKD,2025-06-04,37930.633505,38006.162444,37759.434575,37819.857727,1375
NKD,2025-06-05,37769.5051,37925.598242,37583.200382,37734.258262,2340
NKD,2025-06-06,38348.560304,38429.124507,38192.467162,38278.066627,1136
NKD,2025-06-09,38509.688709,38610.393962,38449.265557,38509.688709,1686
NKD,2025-06-10,38484.512396,38675.852376,38434.159769,38650.676063,1128
NKD,2025-06-11,38897.403933,38932.650771,38570.111861,38670.817114,935
NKD,2025-06-12,38354.542743,38560.372095,38329.441602,38449.927077,1123
NKD,2025-06-13,38329.441602,38439.886621,38153.733619,38234.057268,1888
NKD,2025-06-16,38640.695745,38886.686922,38640.695745,38851.545326,1589
NKD,2025-06-17,38640.695745,38736.080079,38470.007989,38515.190042,1180
NKD,2025-06-18,38891.70715,39067.415134,38826.444185,38931.868975,2361
NKD,2025-06-19,38811.383501,38811.383501,38630.655289,38665.796886,391
NKD,2025-06-20,38821.423957,38831.464413,38485.068674,38635.675517,1339
NKD,2025-06-23,38695.918254,38871.626238,38464.987761,38871.626238,1831
NKD,2025-06-24,38921.828519,39062.394906,38851.545326,39007.172397,1224
